,freq,ave,std,ave+std,max
2235,3492.1875,0.3319597005085785,0.17643956583083273,0.8612783980010766,0.957642592350103
2236,3493.75,0.33973866321798296,0.22671476465384438,1.019882957179516,0.9350307504137503
2237,3495.3125,0.35698261299213474,0.23952565418466568,1.0755595755461318,1.0620628283686722
2238,3496.875,0.34895384606778046,0.16555112229709182,0.8456072129590559,0.7413432068594104
2239,3498.4375,0.3528404472272374,0.18873446190109316,0.919043832930517,0.8811033836749675
2240,3500.0,0.36154448830023245,0.1814389002273972,0.9058611889824241,0.8102446627934905
2241,3501.5625,0.3776930714522016,0.21515197249355222,1.0231489889328582,0.8862950687522024
2242,3503.125,0.40274416579552375,0.2207058990609032,1.0648618629782334,0.9095506031073654
2243,3504.6875,0.43126009213849453,0.22277968069924992,1.0995991342362443,0.8191974612814034
2244,3506.25,0.39646979139375493,0.2409369175213478,1.1192805439577982,1.036082207319268
2245,3507.8125,0.37322522622468834,0.19600410805711915,0.9612375503960459,0.8064323921491331
2246,3509.375,0.3147758513491175,0.19322913948794174,0.8944632698129427,0.8561714288675747
2247,3510.9375,0.3236620342000506,0.2210454380815197,0.9867983484446097,0.9810085130576428
2248,3512.5,0.3545845628473068,0.19776750831693954,0.9478870877981254,1.053641502408039
2249,3514.0625,0.33983154668032167,0.18787233782419743,0.903448560152914,0.7522463584175283
2250,3515.625,0.36704354163539654,0.1489321322100059,0.8138399382654142,0.7038095630045534
2251,3517.1875,0.29896564295848044,0.1383729244637585,0.714084416349756,0.6272424579401957
2252,3518.75,0.3568818354135922,0.1800170610455408,0.8969330185502146,0.7449286177770593
2253,3520.3125,0.3453358009853314,0.19278648470599394,0.9236952551033133,0.6984703620117545
2254,3521.875,0.3142346474279636,0.17628289741955777,0.8430833396866368,0.7021006066080411
2255,3523.4375,0.3490312202317071,0.22835465693601767,1.0340951910397602,0.9622945833414377
2256,3525.0,0.38729689054405736,0.2572229286579834,1.1589656765180076,1.1719478883549825
2257,3526.5625,0.348864358928619,0.22975756041091983,1.0381370401613785,0.9749316828719506
2258,3528.125,0.35457679125477987,0.19896502931613244,0.9514718792031771,0.8936471285390594
2259,3529.6875,0.37769552944905976,0.2417938069213328,1.1030769502130582,0.9051858403744749
2260,3531.25,0.33141888751026616,0.21543992599304934,0.9777386654894142,1.024526890261598
2261,3532.8125,0.32280380824468374,0.19482157302547035,0.9072685273210948,0.7247408650692363
